STREET NAME ID,STREET PREFIX DIRECTION,STREET PREFIX TYPE,STREET NAME,STREET SUFFIX TYPE,STREET SUFFIX DIRECTION,STREET EXTENSION,POSTAL COMMUNITY,MUNICIPAL COMMUNITY,NOTATION,PRIVATE STREET,FRONTAGE ROAD
3401,,,MOSS LEA,DR,,,CENTRAL,CENTRAL,,NO,NO
3402,,,MOSS POINT,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3403,,,MOSS SIDE,LN,,,BATON ROUGE,BATON ROUGE,,NO,NO
3404,,,MOSS TRAIL,DR,,,ZACHARY,ZACHARY,,NO,NO
3405,,,MOSSWOOD,AVE,,,BATON ROUGE,PARISH,,NO,NO
3406,,,MOSSY,DR,,,BATON ROUGE,PARISH,,NO,NO
3407,,,MOSSY OAK,AVE,,,BATON ROUGE,PARISH,,NO,NO
3408,,,MOULTRIE,AVE,,,BATON ROUGE,PARISH,,NO,NO
3409,,,MOURNING DOVE,DR,,,BATON ROUGE,PARISH,,NO,NO
341,,,BAIRD,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3410,,,MOUTON,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3411,W,,MOUNT PLEASANT,RD,,,ZACHARY,PARISH,,NO,NO
3412,,,MOUNT PLEASANT-ZACHARY,RD,,,ZACHARY,"PARISH,ZACHARY",,NO,NO
3413,N,,MUIRFIELD,CIR,,,BATON ROUGE,PARISH,,YES,NO
3414,S,,MUIRFIELD,CIR,,,BATON ROUGE,PARISH,,YES,NO
3415,W,,MUIRFIELD,DR,,,BATON ROUGE,PARISH,,YES,NO
3416,,,MULBERRY,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3417,,,MULLEN,DR,,,BATON ROUGE,PARISH,,NO,NO
3418,,,MUMFORD,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3419,,,MUNAL,DR,,,BATON ROUGE,PARISH,,NO,NO
342,,,BAJA,DR,,,BATON ROUGE,PARISH,,NO,NO
3420,,,MUNSON,RD,,,"SLAUGHTER,ZACHARY","PARISH,ZACHARY",,NO,NO
3421,,,MURIEL,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3422,W,,MURIEL,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3423,,,MURPHY,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3424,,,MUSE,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3425,,,MUSTANG,AVE,,,CENTRAL,CENTRAL,,NO,NO
3426,,,MUSTIQUE,DR,,,BATON ROUGE,PARISH,,NO,NO
3427,,,MYRICK,LN,,,BATON ROUGE,PARISH,,NO,NO
3428,,,MYRTLE,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3429,E,,MYRTLE,AVE,,,BAKER,BAKER,,NO,NO
3430,,,MYRTLE GROVE,DR,,,BATON ROUGE,PARISH,,NO,NO
3431,,,MYRTLE HILL,DR,,,BATON ROUGE,PARISH,,NO,NO
3432,,,MYRTLE HILL,AVE,,,ZACHARY,ZACHARY,,NO,NO
3434,,,MYRTLE RIDGE,DR,,,BATON ROUGE,PARISH,,NO,NO
3435,,,MYRTLE VIEW,DR,,,BATON ROUGE,PARISH,,NO,NO
3436,E,,MYRTLE VIEW,CT,,,BATON ROUGE,PARISH,,NO,NO
3437,,,MYRTLE,WALK,,,BATON ROUGE,BATON ROUGE,,NO,NO
3438,,,MYRTLE,ST,,,BAKER,BAKER,,NO,NO
344,,,BAKER,BLVD,,,BAKER,BAKER,,NO,NO
3441,,,MYRTLEDALE,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3442,,,MYRTLELAKE,DR,,,BATON ROUGE,PARISH,,NO,NO
3443,N,,MYRTLELAKE,AVE,,,BATON ROUGE,PARISH,,NO,NO
3444,,,MYRTLELAWN,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3445,,,MYRTLEWOOD,DR,,,BATON ROUGE,PARISH,,NO,NO
3446,,,NAIRN,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3447,,,NANCY,DR,,,BATON ROUGE,PARISH,,NO,NO
3448,,,NAPOLEON,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3449,,,NARCISSUS,DR,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
3450,,,NASHVILLE,AVE,,,BATON ROUGE,PARISH,,NO,NO
3451,,,NASSAU,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3452,,,NATALBANY,AVE,,,BATON ROUGE,PARISH,,NO,NO
3453,,,NATCHEZ,CT,,,BATON ROUGE,PARISH,,YES,NO
3454,,,NAVAJO,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3455,,,NEALE FRASER,DR,,,BATON ROUGE,PARISH,,NO,NO
3456,,,NEBRASKA,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3457,,,NED,AVE,,,BATON ROUGE,PARISH,,NO,NO
3458,,,NEEDHAM,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3459,,,NEELY,DR,,,BATON ROUGE,PARISH,,YES,NO
346,,,BAKER,DR,,,BATON ROUGE,PARISH,,NO,NO
3460,,,NEFF,LN,,,ZACHARY,PARISH,,NO,NO
3461,,,NEHRU,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3462,,,NEIL,AVE,,,BATON ROUGE,PARISH,,NO,NO
3463,,,NELLIE,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3464,,,NELSON,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3465,,,NELSON,ST,,,ZACHARY,ZACHARY,,NO,NO
3466,,,NELWYN,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3467,,,NEOSHO,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3468,,,NETTERVILLE,ST,,,BATON ROUGE,PARISH,,NO,NO
3469,,,NEW MARKET,DR,,,BATON ROUGE,PARISH,,NO,NO
347,,,BALBOA,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3470,,,NEW WEIS,RD,,,ZACHARY,ZACHARY,,NO,NO
3471,,,NEW WOOD,AVE,,,CENTRAL,CENTRAL,,NO,NO
3472,,,NEWBURY,DR,,,BATON ROUGE,PARISH,,NO,NO
3473,,,NEWCASTLE,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3474,,,NEWCOMB,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3475,,,NEWELL,ST,,,ZACHARY,ZACHARY,,NO,NO
3476,,,NEWMAN,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3477,,,NEWNAN,DR,,,BATON ROUGE,PARISH,,NO,NO
3478,,,NEWPORT,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3479,,,NEWSOM,DR,,,BATON ROUGE,PARISH,,NO,NO
348,W,,BALBOA,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3480,,,NEWTON,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3481,,,NICHOLS,ST,,,BAKER,BAKER,,NO,NO
3482,,,NICHOLSON,DR,,,"BATON ROUGE,ST. GABRIEL","BATON ROUGE,PARISH",,NO,NO
3484,,,NILE,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3485,,,NIMITZ,ST,,,BATON ROUGE,PARISH,,NO,NO
3487,,,NINE OAKS,AVE,,,BATON ROUGE,PARISH,,NO,NO
3488,,,NOAH,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3489,,,NOBLE CANE,DR,,,BATON ROUGE,PARISH,,NO,NO
349,,,BALIS,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3490,,,NOBLE,ST,,,ZACHARY,ZACHARY,,NO,NO
3492,,,NOBLE REAMES,RD,,,ZACHARY,PARISH,,NO,NO
3493,,,NOKOMIS,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3494,,,NOLEN,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3495,,,NORFOLK,DR,,,BATON ROUGE,PARISH,,NO,NO
3496,,,NORMA,CT,,,BATON ROUGE,BATON ROUGE,,NO,NO
3497,,,NORMAL,PL,,,BATON ROUGE,BATON ROUGE,,NO,NO
3498,,,NORMANDY,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3499,,,NORTH,BLVD,,,BATON ROUGE,BATON ROUGE,,NO,NO
35,N,,26TH,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
350,,,BALLINA,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3500,N,,ROW,AVE,,,ZACHARY,PARISH,,NO,NO
3501,,,NORTH,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3502,,,NORTH,ST,,,ZACHARY,ZACHARY,,NO,NO
3503,,,NORTHDALE,DR,,,BATON ROUGE,PARISH,,NO,NO
3504,E,,NORTHGATE,CT,,,BATON ROUGE,PARISH,,NO,NO
3505,N,,NORTHGATE,CT,,,BATON ROUGE,PARISH,,NO,NO
3506,S,,NORTHGATE,CT,,,BATON ROUGE,PARISH,,NO,NO
3507,,,NORTHGATE,DR,,,BATON ROUGE,PARISH,,NO,NO
3508,,,NORTHAMPTON,DR,,,BATON ROUGE,PARISH,,NO,NO
351,,,BALM,ST,,,BAKER,BAKER,,NO,NO
3510,N,,RIDGE,DR,,,BATON ROUGE,PARISH,,NO,NO
3511,,,LAZY OAKS,DR,,,BAKER,PARISH,,NO,NO
3512,N,,SHORE,CT,,,BATON ROUGE,PARISH,,NO,NO
3513,N,,SHORE,DR,,,BATON ROUGE,PARISH,,NO,NO
3514,,,NORTHSTAR,CT,,,BATON ROUGE,BATON ROUGE,,NO,NO
3515,,,NORTHWOOD,DR,,,BAKER,BAKER,,NO,NO
3516,N,,WOODCHASE,CT,,,BATON ROUGE,BATON ROUGE,,NO,NO
3517,,,NORWAY PINE,DR,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
3518,,,NORWICH,DR,,,BATON ROUGE,PARISH,,NO,NO
3519,S,,NORWICH,DR,,,BATON ROUGE,PARISH,,NO,NO
352,,,BALSAM,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3520,,,NORWICK,AVE,,,BATON ROUGE,PARISH,,NO,NO
3521,,,NOTTAWAY,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3522,,,NOTTING HILL,DR,,,BATON ROUGE,PARISH,,NO,NO
3523,,,NOTTINGHAM,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3524,,,NOUVELLE,CT,,,BATON ROUGE,BATON ROUGE,,YES,NO
3525,,,NUMBERS,DR,,,ZACHARY,ZACHARY,,NO,NO
3526,,,OAK,ALY,,,BATON ROUGE,BATON ROUGE,,YES,NO
3527,,,OAK,ALY,,,ZACHARY,ZACHARY,,NO,NO
3528,,,OAK APPLE,AVE,,,BATON ROUGE,PARISH,,NO,NO
3529,,,OAK ARBOR,AVE,,,BATON ROUGE,PARISH,,NO,NO
3530,,,OAKBROOK,DR,,,BATON ROUGE,PARISH,,NO,NO
3531,,,OAKCLIFF,DR,,,BATON ROUGE,PARISH,,NO,NO
3532,,,OAK CLUSTER,DR,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
3533,,,OAK CREEK,DR,,,BATON ROUGE,PARISH,,NO,NO
3534,,,OAK FERN,PL,,,BATON ROUGE,PARISH,,NO,NO
3535,,,OAK FOREST,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3536,,,OAK GLEN,DR,,,BATON ROUGE,PARISH,,NO,NO
3537,,,OAK GROVE,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3538,,,OAK HAVEN,AVE,,,BATON ROUGE,PARISH,,NO,NO
3539,,,OAK HILLS,ST,,,ZACHARY,ZACHARY,,NO,NO
354,,,BANBURY,CT,,,BATON ROUGE,PARISH,,NO,NO
3540,,,OAK HILLS,PKWY,,,BATON ROUGE,PARISH,,NO,NO
3541,N,,OAK HILLS,PKWY,,,BATON ROUGE,PARISH,,NO,NO
3542,,,OAK HOLLOW,DR,,,BATON ROUGE,PARISH,,NO,NO
3543,,,OAK KNOLL,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3544,,,OAK MANOR,CT,,,BATON ROUGE,PARISH,,NO,NO
3545,,,OAK MEADOW,DR,,,CENTRAL,CENTRAL,,NO,NO
3546,,,OAK PARK,DR,,,BATON ROUGE,PARISH,,NO,NO
3547,,,OAK PLACE,DR,,,CENTRAL,CENTRAL,,NO,NO
3548,,,OAK POINT,DR,,,BATON ROUGE,PARISH,,YES,NO
355,,,BANCROFT,WAY,,,BATON ROUGE,BATON ROUGE,,NO,NO
3550,,,OAK SHADOW,AVE,,,BATON ROUGE,PARISH,,NO,NO
3551,,,OAK,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3552,,,OAK,ST,,,ZACHARY,ZACHARY,,NO,NO
3553,,,OAK TRAIL,AVE,,,CENTRAL,CENTRAL,,NO,NO
3554,,,OAK TREE,DR,,,CENTRAL,CENTRAL,,NO,NO
3555,,,OAK TREE,DR,N,,CENTRAL,CENTRAL,,NO,NO
3556,,,OAK VIEW,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3557,,,OAK VILLA,BLVD,,,BATON ROUGE,BATON ROUGE,,NO,NO
3558,,,OAKBERRY,AVE,,,PRIDE,CENTRAL,,NO,NO
3559,,,OAKCHASE,AVE,,,BATON ROUGE,PARISH,,NO,NO
356,,,BANGOR,DR,,,BATON ROUGE,PARISH,,NO,NO
3560,,,OAKCREST,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3561,,,OAKDALE,DR,,,BATON ROUGE,PARISH,,NO,NO
3562,,,OAKFERD,DR,,,BATON ROUGE,PARISH,,NO,NO
3563,,,OAKFORD,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3564,,,OAKLON,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3565,,,OAKLEAF,DR,,,BATON ROUGE,PARISH,,NO,NO
3566,,,OAKLEY,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3567,,,OAKLINE,DR,,,BATON ROUGE,PARISH,,NO,NO
3568,,,OAKMOSS,LN,,,BATON ROUGE,PARISH,,NO,NO
3569,,,OAKMOUNT,DR,,,BATON ROUGE,PARISH,,NO,NO
357,,,BANK,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3570,,,OAKNOLIA,DR,,,BAKER,PARISH,,NO,NO
3571,,,OAKSHIRE,AVE,,,BATON ROUGE,PARISH,,NO,NO
3572,,,OAKSIDE,DR,,,BATON ROUGE,PARISH,,NO,NO
3573,,,OAKWILDE,AVE,,,BATON ROUGE,PARISH,,NO,NO
3574,,,OAK WOOD,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3576,,,O'BRIEN,DR,,,BATON ROUGE,PARISH,,NO,NO
3577,,,OBSIDIAN,AVE,,,BATON ROUGE,PARISH,,NO,NO
3578,,,OCALA,AVE,,,BATON ROUGE,PARISH,,NO,NO
3579,,,O'CALLAGHAN,LN,,,BAKER,BAKER,,NO,NO
358,,,BANKERS,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3580,,,OCEAN,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3581,,,O'DELL,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3582,,,ODESSA,DR,,,BATON ROUGE,PARISH,,NO,NO
3583,,,O'DONOVAN,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3584,,,OFFICE PARK,BLVD,,,BATON ROUGE,BATON ROUGE,,NO,NO
3585,,,OGDEN,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3586,,,O'HARA,CT,,,BATON ROUGE,BATON ROUGE,,NO,NO
3587,,,OKLAHOMA,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3588,,,OLD BAKER,RD,,,ZACHARY,"PARISH,ZACHARY",,NO,NO
3589,,,OLD BARNWOOD,AVE,,,ZACHARY,ZACHARY,,NO,NO
359,,,BANKERS,LN,,,BATON ROUGE,PARISH,,NO,NO
3590,,,OLD CARRIAGE,LN,,,BATON ROUGE,BATON ROUGE,,NO,NO
3591,,,OLD FORGE,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3592,,,OLD GOODWOOD,LN,,,BATON ROUGE,BATON ROUGE,,NO,NO
3593,,,OLD GOODWOOD VILLAGE,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3594,,,OLD GREENWELL SPRINGS,RD,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
3595,,,OLD HAMMOND,HWY,,,BATON ROUGE,"BATON ROUGE,PARISH",,NO,NO
3596,,,OLD HERMITAGE,PKWY,,,BATON ROUGE,PARISH,,NO,NO
3597,,,OLD HICKORY,DR,,,BATON ROUGE,PARISH,,NO,NO
3598,,,OLD LODGE,CT,,,BATON ROUGE,PARISH,,NO,NO
3599,,,OLD NEWPORT,AVE,,,BATON ROUGE,PARISH,,NO,NO
36,N,,27TH,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
360,,,BANWAY,DR,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
3600,,,OLD OAK,AVE,,,BATON ROUGE,PARISH,,NO,NO
3601,,,OLD PERKINS,RD,,,BATON ROUGE,PARISH,,NO,NO
3602,,,OLD PERKINS,RD,E,,BATON ROUGE,PARISH,,NO,NO
3604,,,OLD PLANTATION,LN,,,BATON ROUGE,BATON ROUGE,,NO,NO
3605,,,OLD PLANTATION,WAY,,,BATON ROUGE,BATON ROUGE,,NO,NO
3607,,,OLD QUARTER,DR,,,BATON ROUGE,PARISH,,YES,NO
3608,,,OLD RAFE MAYER,RD,,,BATON ROUGE,PARISH,,NO,NO
361,,,BANOFAX,AVE,,,BATON ROUGE,PARISH,,NO,NO
3610,,,OLD SETTLEMENT,RD,,,ZACHARY,CENTRAL,,NO,NO
3611,N,,OLD SETTLEMENT,RD,,,ZACHARY,CENTRAL,,NO,NO
3612,,,OLD SLAUGHTER,RD,,,ZACHARY,ZACHARY,,NO,NO
3613,,,OLD STURBRIDGE,LN,,,BATON ROUGE,BATON ROUGE,,YES,NO
3614,,,OLD TRACE,DR,,,BATON ROUGE,PARISH,,NO,NO
3615,,,OLD VILLAGE,LN,,,BATON ROUGE,BATON ROUGE,,NO,NO
3616,,,OLD WARSON,DR,,,BATON ROUGE,PARISH,,NO,NO
3617,,,OLD WEIS,RD,,,ZACHARY,ZACHARY,,NO,NO
3618,,,OLDWOOD,RD,,,BATON ROUGE,PARISH,,NO,NO
3619,,,OLEANDER,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
362,,,BANYANWOOD,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3620,,,O'LEARY,AVE,,,BATON ROUGE,PARISH,,NO,NO
3621,,,OLESON,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3622,,,OLGA LEE,DR,,,BATON ROUGE,PARISH,,YES,NO
3623,,,OLIPHANT,RD,,,BATON ROUGE,PARISH,,NO,NO
3624,,,OLIVE,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3625,,,OLIVE,AVE,,,ZACHARY,ZACHARY,,NO,NO
3626,,,OLIVER,AVE,,,BATON ROUGE,PARISH,,NO,NO
3627,,,OLYMPIC,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3628,,,OMEGA,CT,,,BAKER,PARISH,,NO,NO
3629,,,ONE CALAIS,AVE,,,BATON ROUGE,PARISH,,NO,NO
363,,,BARANCO,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3630,,,ONE PERKINS PLACE,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3631,,,ONTARIO,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3633,,,ONTER,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3634,,,ORANGE,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3635,,,ORANGEWOOD,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3637,,,ORCHID,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3638,,,OREGON,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3639,,,ORIOLE,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
364,,,BARATARIA,AVE,,,BATON ROUGE,PARISH,,NO,NO
3640,,,ORLANDO,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3641,,,ORLEANS,DR,,,BATON ROUGE,PARISH,,NO,NO
3642,,,ORMOND,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3643,,,ORMANDY,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3644,,,ORPINE,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3645,,,OSAGE,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3646,,,OSBORNE,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3647,,,OSCEOLA,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3648,,,OSPREY,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3649,,,OSWEGO,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
365,,,BARBARA,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3650,,,OTTAWA,DR,,,BATON ROUGE,PARISH,,NO,NO
3651,,,OUACHITA,AVE,,,CENTRAL,CENTRAL,,NO,NO
3652,,,OUTRIGGER,DR,,,BATON ROUGE,PARISH,,NO,NO
3653,,,OVERBROOK,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3654,,,OVERLAND,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3655,,,OVERLOOK POINT,CT,,,BATON ROUGE,PARISH,,NO,NO
3656,,,OVERTON,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3657,,,OVERWOOD,DR,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
3658,,,OVID,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3659,,,OWEN,ST,,,BATON ROUGE,PARISH,,NO,NO
366,,,BARBARA COHN,PL,,,BATON ROUGE,PARISH,,NO,NO
3660,,,OWL,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3661,,,OXFORD,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3662,,,OXFORD PLACE,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3663,,,OXLEY,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3664,,,OZARK,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3665,,,PACKARD,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3666,,,PADDINGTON,LN,,,BATON ROUGE,PARISH,,NO,NO
3667,,,PADDOCK,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3668,,,PADUCAH,CT,,,BATON ROUGE,PARISH,,NO,NO
3669,,,PAIGE,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
367,,,BARBER,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3670,,,PAINT,AVE,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
3671,,,PALACE,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3672,,,PALADIN,DR,,,BATON ROUGE,PARISH,,NO,NO
3673,,,PALERMO,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3674,,,PALISADES,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3675,,,PALM HILLS,BLVD,,,BATON ROUGE,BATON ROUGE,,NO,NO
3676,,,PALM PARK,LN,,,BATON ROUGE,PARISH,,YES,NO
3677,,,PALM,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3678,,,PALMER,ST,,,BATON ROUGE,PARISH,,NO,NO
3679,,,PALMER,RD,,,BATON ROUGE,PARISH,,YES,NO
368,,,BARD,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3680,,,PALMETTO,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3681,,,PALMWOOD,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3682,,,PALMYRA,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3683,,,PALOMAR,DR,,,BATON ROUGE,PARISH,,NO,NO
3684,,,PALOMINO,DR,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
3685,,,PAMELA,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3686,N,,PAMELA,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3687,,,PAMPAS,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3688,,,PAOLA,ST,,,BAKER,BAKER,,NO,NO
3689,,,PAR,ST,,,ZACHARY,ZACHARY,,NO,NO
369,,,BARDWELL,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3692,,,PARIS,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3693,N,,PARK,AVE,,,BATON ROUGE,PARISH,,NO,NO
3694,,,PARK,BLVD,,,BATON ROUGE,BATON ROUGE,,NO,NO
3695,,,PARK,CIR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3696,,,PARK,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3698,W,,PARK,DR,,,ZACHARY,ZACHARY,,NO,NO
3699,,,PARK PLAZA,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
37,N,,28TH,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
370,,,BARFORD,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3700,,,PARKBRIAR,CT,,,BATON ROUGE,BATON ROUGE,,NO,NO
3701,,,PARKBROOK,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3702,,,PARKCIEL,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3703,,,PARKCREST,CT,,,BATON ROUGE,BATON ROUGE,,NO,NO
3704,W,,PARKCREST,CT,,,BATON ROUGE,BATON ROUGE,,NO,NO
3705,E,,PARKER,BLVD,,,BATON ROUGE,BATON ROUGE,,NO,NO
3706,W,,PARKER,BLVD,,,BATON ROUGE,BATON ROUGE,,NO,NO
3707,,,PARKER,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3708,,,PARKFOREST,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3709,,,PARKHAVEN,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
371,,,BARKLEY,DR,,,BATON ROUGE,PARISH,,NO,NO
3710,,,PARKHILL,CT,,,BATON ROUGE,BATON ROUGE,,NO,NO
3711,,,PARK HILLS,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3712,,,PARKHOLLOW,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3713,,,PARKHURST,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3714,,,PARKIN,AVE,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
3715,,,PARKKNOLL,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3716,,,PARKLAKE,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3717,,,PARKLAN,DR,,,BAKER,BAKER,,NO,NO
3718,E,,PARKLAND,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3719,N,,PARKLAND,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
372,,,BARKSDALE,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
3720,S,,PARKLAND,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3721,W,,PARKLAND,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
3722,,,PARKLAWN,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3723,,,PARKMEADOW,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
3724,,,PARKMOUNT,BLVD,,,BATON ROUGE,BATON ROUGE,,NO,NO
